Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP,WLp,SRS
51.0,Nemanja Bjelica,C,33.0,14.2,1.4,1.0,3.0,0.1993464052287581,0.2037037037037037,0.2789115646258503,0.4008244422890397,0.537,1.66
53.0,Keljin Blevins,SF,26.0,4.8,-8.5,-0.6,-0.5,0.1013071895424836,0.0555555555555555,0.1020408163265306,0.1241166689760288,0.402,-3.96
56.0,Bol Bol,PF,22.0,13.5,-1.0,0.0,0.1,0.0784313725490196,0.037037037037037,0.0952380952380952,0.0293750866010807,0.646,3.04
57.0,Leandro Bolmaro,SF,21.0,5.4,-5.8,-0.2,0.0,0.0457516339869281,0.0555555555555555,0.0816326530612245,0.0851808230566717,0.512,-0.22
58.0,Isaac Bonga,SF,22.0,8.7,-0.4,0.0,0.1,0.0261437908496732,0.0277777777777777,0.0340136054421768,0.0248025495358182,0.5,1.59
60.0,Brandon Boston Jr.,SG,20.0,11.2,-3.3,-0.3,0.4,0.218954248366013,0.0925925925925925,0.1496598639455782,0.2677359013440487,0.537,0.31
61.0,Chris Boucher,SF,29.0,17.9,0.1,0.9,6.0,0.3071895424836601,0.0277777777777777,0.4217687074829932,0.5920396286545655,0.5,1.59
62.0,James Bouknight,SG,21.0,10.1,-7.1,-0.4,0.0,0.1503267973856209,0.074074074074074,0.1156462585034013,0.108008867950672,0.329,-5.89
63.0,Avery Bradley,SG,31.0,7.8,-3.6,-0.6,1.2,0.2091503267973856,0.074074074074074,0.1496598639455782,0.4942150478037966,0.524,0.43
64.0,Tony Bradley,C,24.0,14.9,-1.8,0.0,1.3,0.0980392156862745,0.0462962962962962,0.2312925170068027,0.1929472079811555,0.488,1.37
65.0,Ignas Brazdeikis,SF,23.0,10.2,-4.3,-0.3,0.5,0.1633986928104575,0.0833333333333333,0.1156462585034013,0.1894138838852708,0.415,-2.39
68.0,Oshae Brissett,SF,23.0,12.9,-2.2,-0.1,2.2,0.2973856209150327,0.1018518518518518,0.3605442176870748,0.5491547734515726,0.427,-2.91
70.0,Armoni Brooks,PG,23.0,8.6,-1.6,0.0,0.2,0.0849673202614379,0.0925925925925925,0.1156462585034013,0.056741028128031,0.5,1.59
73.0,Charlie Brown Jr.,SG,24.0,6.6,-5.0,-0.1,0.1,0.0490196078431372,0.0277777777777777,0.108843537414966,0.058369128446723,0.659,4.37
74.0,Chaundee Brown Jr.,SG,23.0,10.3,-4.1,0.0,0.1,0.3169934640522875,0.1203703703703703,0.3197278911564626,0.037654149923791,0.5,0.32
75.0,Greg Brown III,SF,20.0,11.0,-4.7,-0.4,0.4,0.15359477124183,0.0648148148148148,0.1904761904761904,0.2256131356519329,0.402,-3.96
77.0,Moses Brown,C,22.0,18.45,-3.3499999999999996,-0.05,0.6000000000000001,0.1552287581699346,0.0,0.25850340136054417,0.0623700983788277,0.5425,2.5450000000000004
78.0,Sterling Brown,SG,26.0,8.4,-2.9,-0.1,0.8,0.1078431372549019,0.0648148148148148,0.2040816326530612,0.2212830816128585,0.463,-0.14
79.0,Troy Brown Jr.,SF,22.0,10.1,-1.8,0.1,1.4,0.1405228758169934,0.0925925925925925,0.2108843537414966,0.3703062214216433,0.488,1.37
81.0,Thomas Bryant,C,24.0,16.6,-1.0,0.1,1.1,0.2418300653594771,0.0833333333333333,0.272108843537415,0.1570250796729943,0.427,-1.06
83.0,Reggie Bullock,SF,30.0,9.2,-1.4,0.3,3.2,0.2810457516339869,0.1111111111111111,0.2380952380952381,0.6678675349868366,0.463,-0.14
84.0,Trey Burke,PG,29.0,10.0,-5.0,-0.3,0.0,0.1666666666666666,0.1296296296296296,0.054421768707483,0.1557087432451157,0.463,-0.14
86.0,Jared Butler,SG,21.0,12.1,-1.6,0.0,0.4,0.1241830065359477,0.1388888888888888,0.0748299319727891,0.1269918248579742,0.451,-1.03
90.0,Facundo Campazzo,PG,30.0,11.1,-0.8,0.4,2.0,0.1666666666666666,0.3148148148148147,0.1224489795918367,0.4157544686157683,0.646,3.04
91.0,Vlatko Čančar,PF,24.0,12.7,-1.7,0.0,0.4,0.1339869281045751,0.1018518518518518,0.1428571428571428,0.0643272828044893,0.646,3.04
94.0,Vernon Carey Jr.,C,20.0,16.1,-7.65,0.0,0.0,0.0980392156862745,0.0,0.1224489795918367,0.00923167521130655,0.378,-3.4749999999999996
95.0,Jevon Carter,PG,26.0,10.45,-1.6,0.0,0.5499999999999999,0.1503267973856209,0.16203703703703695,0.1258503401360544,0.161199251766662,0.628,2.32
98.0,Willie Cauley-Stein,C,28.0,8.4,-3.1,0.0,0.2,0.0620915032679738,0.0462962962962962,0.1428571428571428,0.064015518913676,0.463,-0.14
100.0,Justin Champagnie,SF,20.0,13.6,-2.0,0.0,0.8,0.0751633986928104,0.0277777777777777,0.1360544217687075,0.0993487598725232,0.5,1.59
102.0,Chris Chiozza,PG,26.0,4.4,-6.0,-0.4,0.0,0.065359477124183,0.1759259259259259,0.0748299319727891,0.1319454066786753,0.537,1.66
103.0,Marquese Chriss,PF,24.0,14.8,-3.8,-0.2,0.8,0.1470588235294117,0.0462962962962962,0.2040816326530612,0.1226964112512124,0.463,-0.14
105.0,Gary Clark,PF,27.0,11.4,0.1,0.2,0.7,0.088235294117647,0.0462962962962962,0.163265306122449,0.1336774282943051,0.512,1.63
109.0,Amir Coffey,SG,24.0,13.0,-0.3,0.7,3.8,0.2941176470588235,0.1666666666666666,0.1972789115646258,0.5499861438270749,0.537,0.31
114.0,Pat Connaughton,SF,29.0,13.4,1.2,1.4,4.4,0.3235294117647059,0.1203703703703703,0.2857142857142857,0.5940834141610087,0.707,3.61
115.0,Tyler Cook,PF,24.0,13.0,-4.1,-0.1,0.5,0.1111111111111111,0.0185185185185185,0.1836734693877551,0.0720520992101981,0.488,1.37
117.0,Petr Cornelie,PF,26.0,9.6,-8.8,-0.1,0.0,0.0359477124183006,0.0185185185185185,0.0748299319727891,0.0134751281695995,0.646,3.04
118.0,DeMarcus Cousins,C,31.0,19.0,0.6,0.2,1.0,0.2973856209150327,0.1018518518518518,0.3945578231292517,0.104579465151725,0.707,3.61
120.0,Torrey Craig,SF,31.0,11.100000000000001,-1.6500000000000001,0.0,1.15,0.21895424836601302,0.10648148148148145,0.2755102040816326,0.2828564500484965,0.488,-0.41500000000000004
122.0,Jarrett Culver,SG,22.0,8.7,-5.4,-0.3,0.1,0.1143790849673202,0.0833333333333333,0.0884353741496598,0.1195441319107662,0.622,3.6
128.0,Ed Davis,C,32.0,9.3,-1.8,0.0,0.5,0.0294117647058823,0.0185185185185185,0.1428571428571428,0.0711860884023832,0.622,5.23
129.0,Terence Davis,SG,24.0,14.6,-0.9,0.2,0.5,0.3398692810457516,0.1203703703703703,0.2108843537414966,0.1911805459332132,0.585,2.3
131.0,Dewayne Dedmon,C,32.0,15.9,-1.0,0.3,3.5,0.2058823529411764,0.0648148148148148,0.3945578231292517,0.3737356242205902,0.537,-0.13
135.0,Mamadi Diakite,PF,25.0,11.6,-5.0,-0.1,0.3,0.1405228758169934,0.0185185185185185,0.3061224489795918,0.0694540667867534,0.488,0.96
138.0,Gorgui Dieng,C,32.0,17.3,2.1,0.4,1.2,0.1143790849673202,0.074074074074074,0.1904761904761904,0.1307329915477345,0.5,0.32
140.0,Donte DiVincenzo,SG,25.0,7.9,-5.5,-0.3,-0.1,0.2352941176470588,0.1574074074074073,0.2380952380952381,0.1243937924345295,0.707,3.61
143.0,Ayo Dosunmu,SG,22.0,11.2,-2.0,0.0,3.0,0.2875816993464052,0.3055555555555555,0.1904761904761904,0.7397117916031591,0.488,1.37
145.0,Devon Dotson,PG,22.0,9.8,-4.9,-0.1,0.1,0.0849673202614379,0.1296296296296296,0.054421768707483,0.0314188721075239,0.488,1.37
148.0,PJ Dozier,SG,25.0,8.7,-2.0,0.0,0.3,0.1764705882352941,0.1481481481481481,0.2380952380952381,0.1236317029236524,0.646,3.04
149.0,Goran Dragić,PG,35.0,16.2,1.9,0.1,0.3,0.261437908496732,0.1666666666666666,0.1904761904761904,0.0367188582513509,0.5,1.59
151.0,Chris Duarte,SG,24.0,12.3,-2.3,-0.1,0.9,0.4281045751633986,0.1944444444444444,0.2789115646258503,0.5428155743383677,0.427,-2.91
152.0,David Duke Jr.,PG,22.0,10.0,-3.9,-0.2,0.3,0.15359477124183,0.074074074074074,0.2040816326530612,0.1228003325481501,0.549,1.03
158.0,Kessler Edwards,SF,21.0,8.3,-3.8,-0.5,0.6,0.1928104575163398,0.0555555555555555,0.2448979591836735,0.3483441873354579,0.549,1.03
160.0,CJ Elleby,SF,21.0,9.2,-5.3,-1.0,0.4,0.1895424836601307,0.1388888888888888,0.2653061224489796,0.4129832340307607,0.402,-3.96
161.0,Wayne Ellington,SG,34.0,9.9,-1.4,0.1,1.0,0.218954248366013,0.0648148148148148,0.1224489795918367,0.2864070943605376,0.524,0.43
163.0,James Ennis III,SF,31.0,26.3,4.0,0.0,0.2,0.326797385620915,0.0,0.1700680272108843,0.0138561729250381,0.537,0.31
165.0,Tacko Fall,C,26.0,11.3,-3.4,0.0,0.1,0.0359477124183006,0.0185185185185185,0.1428571428571428,0.0216156297630594,0.622,5.23
166.0,Derrick Favors,C,30.0,13.6,-2.1,0.0,1.4,0.1732026143790849,0.0555555555555555,0.3197278911564626,0.2312941665511985,0.488,0.96
167.0,Bruno Fernando,C,23.0,12.6,-2.8,0.0,0.1,0.0326797385620915,0.0185185185185185,0.054421768707483,0.0204032146321186,0.695,6.38
170.0,Malachi Flynn,PG,23.0,11.7,-1.5,0.1,1.0,0.1405228758169934,0.1481481481481481,0.0952380952380952,0.1895524456145212,0.5,1.59
171.0,Bryn Forbes,SG,28.0,10.6,-4.3,-0.4,0.7,0.2810457516339869,0.0925925925925925,0.0612244897959183,0.2166412636829707,0.646,3.04
173.0,Trent Forrest,PG,23.0,10.9,-1.0,0.2,1.3,0.1078431372549019,0.1666666666666666,0.1156462585034013,0.268740473881114,0.451,-1.03
177.0,Tim Frazier,PG,31.0,3.8,-8.0,-0.3,-0.2,0.1209150326797385,0.3055555555555555,0.1292517006802721,0.0755161424414576,0.415,-2.39
178.0,Enes Freedom,C,29.0,15.0,-1.4,0.1,1.4,0.1209150326797385,0.0185185185185185,0.3129251700680272,0.1457322987390882,0.695,6.38
180.0,Wenyen Gabriel,PF,24.0,10.7,-6.6,-0.2,0.3,0.1470588235294117,0.0416666666666666,0.22448979591836735,0.06531453512539831,0.5305,0.37
182.0,Danilo Gallinari,PF,33.0,14.3,-0.2,0.8,3.6,0.3823529411764705,0.1388888888888888,0.3197278911564626,0.5872592489954274,0.5,0.32
185.0,Marcus Garrett,SG,23.0,4.7,-5.4,-0.1,0.1,0.0359477124183006,0.0555555555555555,0.1292517006802721,0.0473534709713177,0.537,-0.13
188.0,Rudy Gay,PF,35.0,13.0,-1.0,0.3,2.1,0.2647058823529412,0.0925925925925925,0.2993197278911565,0.3654219204655674,0.451,-1.03
190.0,Taj Gibson,C,36.0,12.0,-2.0,0.0,2.7,0.1437908496732026,0.0555555555555555,0.2993197278911565,0.3333102397117916,0.573,2.99
193.0,Anthony Gill,PF,29.0,14.7,-1.9,0.0,1.4,0.1339869281045751,0.0555555555555555,0.1292517006802721,0.1633296383538866,0.427,-1.06
194.0,Freddie Gillespie,PF,24.0,9.5,-4.6,-0.1,0.1,0.0751633986928104,0.0555555555555555,0.272108843537415,0.045101842870999,0.415,-2.39
196.0,Brandon Goodwin,PG,26.0,11.8,-1.6,0.1,0.7,0.1568627450980392,0.2314814814814814,0.1292517006802721,0.178017181654427,0.622,5.23
202.0,Hassani Gravett,PG,25.0,10.1,-2.3,0.0,0.3,0.2058823529411764,0.2314814814814814,0.1768707482993197,0.0659553831231813,0.415,-2.39
203.0,Danny Green,SF,34.0,9.5,-0.5,0.5,1.9,0.1928104575163398,0.0925925925925925,0.1700680272108843,0.4755438547873077,0.659,4.37
206.0,JaMychal Green,PF,31.0,14.1,-1.8,0.0,2.7,0.2091503267973856,0.0833333333333333,0.2857142857142857,0.3807676319800471,0.646,3.04
207.0,Javonte Green,SF,28.0,14.0,0.1,0.8,4.4,0.2352941176470588,0.0833333333333333,0.2857142857142857,0.5336012193432174,0.488,1.37
208.0,Jeff Green,PF,35.0,12.5,-2.5,-0.2,3.9,0.3366013071895425,0.1203703703703703,0.2108843537414966,0.6483649715948455,0.646,3.04
209.0,Josh Green,SG,21.0,11.9,-1.0,0.3,2.4,0.1568627450980392,0.1111111111111111,0.163265306122449,0.3645905500900651,0.463,-0.14
210.0,Blake Griffin,C,32.0,13.7,-0.5,0.3,2.1,0.2091503267973856,0.1759259259259259,0.2789115646258503,0.3370860468338644,0.549,1.03
211.0,Quentin Grimes,SG,21.0,10.7,-0.3,0.3,1.4,0.196078431372549,0.0925925925925925,0.1360544217687075,0.2775045032562006,0.573,2.99
212.0,Kyle Guy,SG,24.0,9.5,-3.4,-0.1,0.1,0.1274509803921568,0.0833333333333333,0.0612244897959183,0.0671331578218096,0.537,-0.13
213.0,Rui Hachimura,PF,23.0,14.9,-1.4,0.1,1.4,0.369281045751634,0.1018518518518518,0.2585034013605442,0.3337605653318553,0.427,-1.06
216.0,R.J. Hampton,SG,20.0,8.5,-4.1,-0.7,-0.2,0.2483660130718954,0.2314814814814814,0.2040816326530612,0.492552307052792,0.415,-2.39
219.0,Maurice Harkless,SF,28.0,7.7,-3.3,-0.3,0.5,0.1503267973856209,0.0462962962962962,0.163265306122449,0.3046279617569627,0.585,2.3
220.0,Jared Harper,PG,24.0,36.9,17.3,0.2,0.4,0.2418300653594771,0.2592592592592592,0.0272108843537415,0.0171816544270472,0.512,1.63
222.0,Gary Harris,SG,27.0,10.9,-2.4,-0.2,2.2,0.3627450980392157,0.1666666666666666,0.1360544217687075,0.6084245531384231,0.415,-2.39
228.0,Udonis Haslem,C,41.0,8.6,-7.1,-0.1,0.1,0.0816993464052287,0.0277777777777777,0.1292517006802721,0.0302757378412082,0.537,-0.13
230.0,Jaxson Hayes,C,21.0,18.5,0.2,0.8,5.1,0.303921568627451,0.0555555555555555,0.3061224489795918,0.4905085215463489,0.512,1.63
234.0,Juancho Hernangómez,PF,26.0,9.15,-3.0500000000000003,0.04999999999999999,0.4,0.11928104575163395,0.04629629629629625,0.16666666666666666,0.07149785229319655,0.573,2.675
238.0,Haywood Highsmith,SF,25.0,7.0,-4.6,-0.1,0.1,0.0751633986928104,0.0277777777777777,0.0952380952380952,0.0587501732021615,0.537,-0.13
239.0,George Hill,PG,35.0,10.2,-1.6,0.1,2.3,0.2026143790849673,0.2037037037037037,0.1972789115646258,0.4413883885270888,0.707,3.61
240.0,Malcolm Hill,SF,26.0,11.0,-3.1,0.0,0.3,0.1111111111111111,0.037037037037037,0.1224489795918367,0.0604129139531661,0.488,1.37
244.0,Aaron Holiday,PG,25.0,13.100000000000001,-1.4500000000000002,0.05,0.7,0.21078431372549017,0.2453703703703703,0.13945578231292516,0.1817756685603436,0.488,0.51
246.0,Justin Holiday,SG,32.0,7.9,-3.4,-0.2,0.0,0.2712418300653595,0.1388888888888888,0.1496598639455782,0.2302203131495081,0.585,2.3
247.0,Richaun Holmes,C,28.0,17.8,-0.5,0.4,3.2,0.3398692810457516,0.1018518518518518,0.4761904761904762,0.3796244977137314,0.585,2.3
248.0,Rodney Hood,PF,29.0,6.7,-3.5,-0.2,0.5,0.1078431372549019,0.074074074074074,0.1156462585034013,0.2057295275045032,0.707,3.61
248.0,Rodney Hood,SF,29.0,9.3,-2.4,0.0,0.2,0.0849673202614379,0.0555555555555555,0.054421768707483,0.0470417070805043,0.537,0.31
251.0,Talen Horton-Tucker,SG,21.0,11.0,-3.3,-0.5,1.1,0.326797385620915,0.25,0.217687074829932,0.5314535125398365,0.524,0.43
252.0,Danuel House Jr.,SF,28.0,12.5,1.2,0.4,1.3,0.2222222222222222,0.0925925925925925,0.1836734693877551,0.1761812387418595,0.451,-1.03
253.0,Dwight Howard,C,36.0,18.2,-0.2,0.4,3.5,0.2026143790849673,0.0555555555555555,0.4013605442176871,0.3412775391436885,0.524,0.43
254.0,Markus Howard,SG,22.0,16.1,-1.2,0.0,0.3,0.1339869281045751,0.0185185185185185,0.0272108843537415,0.0622488568657336,0.646,3.04
255.0,Kevin Huerter,SF,23.0,11.9,-1.2,0.4,2.8,0.3954248366013072,0.25,0.2312925170068027,0.7674934183178606,0.5,0.32
257.0,Elijah Hughes,SF,23.0,10.5,-1.5,0.0,0.1,0.1013071895424836,0.037037037037037,0.0816326530612245,0.0408757101288624,0.451,-1.03
257.0,Elijah Hughes,SG,23.0,3.7,-8.8,-0.6,-0.5,0.1241830065359477,0.0648148148148148,0.1292517006802721,0.1159068865179437,0.402,-3.96
259.0,De'Andre Hunter,SF,24.0,10.6,-3.9,-0.8,1.1,0.4379084967320261,0.1203703703703703,0.2244897959183673,0.5559096577525287,0.5,0.32
260.0,Chandler Hutchison,SF,25.0,1.0,-8.5,0.0,0.0,0.022875816993464,0.0277777777777777,0.054421768707483,0.008209782458085,0.549,2.08
261.0,Bones Hyland,SG,21.0,14.4,-0.4,0.5,2.4,0.3300653594771242,0.2592592592592592,0.1836734693877551,0.4596785367881391,0.646,3.04
262.0,Serge Ibaka,C,32.0,14.3,-1.7,0.05,1.0,0.2222222222222222,0.07870370370370365,0.32653061224489793,0.15695579880836905,0.622,1.96
264.0,Joe Ingles,SF,34.0,10.0,-0.3,0.5,2.2,0.2352941176470588,0.324074074074074,0.1972789115646258,0.3965983095469031,0.451,-1.03
267.0,Wes Iwundu,SF,27.0,7.1,-6.8,-0.1,0.1,0.2385620915032679,0.0,0.2925170068027211,0.0371691838714147,0.5,0.32
271.0,Josh Jackson,SF,24.0,7.1,-9.2,-0.2,-0.2,0.1405228758169934,0.037037037037037,0.1020408163265306,0.0454828876264375,0.585,2.3
272.0,Justin Jackson,SF,26.0,22.7,-2.5,0.0,0.0,0.065359477124183,0.0,0.0,0.0006928086462519,0.695,6.38
277.0,Ty Jerome,SG,24.0,11.3,-2.3,-0.1,0.5,0.2320261437908496,0.2129629629629629,0.108843537414966,0.2825620063738395,0.488,0.96
278.0,Isaiah Joe,SG,22.0,7.7,-4.6,-0.4,0.4,0.1176470588235294,0.0555555555555555,0.0680272108843537,0.2141125121241513,0.659,4.37
279.0,Alize Johnson,PF,25.0,13.05,-4.45,-0.05,0.15000000000000002,0.06699346405228755,0.03703703703703695,0.19047619047619047,0.027643064985451,0.5,1.5
281.0,Cameron Johnson,PF,25.0,15.2,2.7,2.1,5.6,0.4084967320261438,0.1388888888888888,0.2789115646258503,0.6076624636275461,0.549,2.08
283.0,Jalen Johnson,PF,20.0,11.3,-4.9,-0.1,0.0,0.0784313725490196,0.0092592592592592,0.0816326530612245,0.0427809339060551,0.5,0.32
284.0,James Johnson,PF,34.0,10.3,-2.2,-0.1,1.7,0.1797385620915032,0.1944444444444444,0.2380952380952381,0.4185257032007759,0.549,1.03
287.0,Keon Johnson,SG,19.0,9.4,-5.7,-0.1,0.1,0.1143790849673202,0.0833333333333333,0.0952380952380952,0.0491894138838852,0.537,0.31
288.0,Stanley Johnson,PF,25.0,10.5,-2.7,-0.2,1.8,0.218954248366013,0.1574074074074073,0.217687074829932,0.3861715394208119,0.524,0.43
291.0,Carlik Jones,PG,24.0,-4.0,-17.3,-0.1,-0.1,0.022875816993464,0.1574074074074073,0.0680272108843537,0.0080712207288346,0.463,-0.14
292.0,Damian Jones,C,26.0,18.3,0.3,0.6,3.3,0.2647058823529412,0.1111111111111111,0.2993197278911565,0.3579049466537342,0.585,2.3
293.0,Derrick Jones Jr.,PF,24.0,13.0,-0.9,0.2,2.2,0.1830065359477124,0.0555555555555555,0.2244897959183673,0.3168213939309962,0.488,1.37
296.0,Kai Jones,C,21.0,9.2,-6.6,-0.1,0.0,0.0326797385620915,0.0185185185185185,0.0340136054421768,0.0221698766800609,0.329,-5.89
300.0,DeAndre Jordan,C,33.0,17.0,-1.75,0.1,0.95,0.142156862745098,0.0416666666666666,0.38095238095238093,0.11157683247886929,0.5915,2.4
302.0,Georgios Kalaitzakis,SF,23.0,5.8,-7.9,-0.1,0.0,0.0588235294117647,0.0,0.0612244897959183,0.0177705417763613,0.707,3.61
303.0,Frank Kaminsky,C,28.0,21.3,4.9,0.3,0.9,0.3464052287581699,0.1296296296296296,0.3129251700680272,0.0689691007343771,0.549,2.08
306.0,George King,SF,28.0,-12.3,-20.1,-0.1,-0.1,0.0098039215686274,0.0,0.0884353741496598,0.0075516142441457,0.463,-0.14
307.0,Louis King,SF,22.0,8.1,-4.6,-0.1,0.0,0.1470588235294117,0.0833333333333333,0.0816326530612245,0.038935845919357,0.585,2.3
308.0,Corey Kispert,SF,22.0,10.9,-2.3,-0.1,2.3,0.2679738562091503,0.1018518518518518,0.1836734693877551,0.631287238464736,0.427,-1.06
309.0,Maxi Kleber,PF,30.0,11.0,-0.4,0.6,3.0,0.2287581699346405,0.1111111111111111,0.4013605442176871,0.5101150062352777,0.463,-0.14
310.0,Brandon Knight,PG,30.0,13.0,-4.6,0.0,0.1,0.2091503267973856,0.1481481481481481,0.108843537414966,0.0263267285575723,0.463,-0.14
311.0,Nathan Knight,PF,24.0,18.7,-0.6,0.1,1.0,0.1209150326797385,0.0555555555555555,0.1564625850340136,0.0942912567548843,0.512,-0.22
312.0,Kevin Knox,SF,22.0,10.85,-4.15,-0.05,0.1,0.1029411764705882,0.02777777777777775,0.10204081632653055,0.04035610364417345,0.5365,1.655
313.0,John Konchar,SG,25.0,14.0,1.5,1.2,4.2,0.1568627450980392,0.1388888888888888,0.3129251700680272,0.4530622142164334,0.622,3.6
314.0,Furkan Korkmaz,SG,24.0,10.2,-3.1,-0.4,1.2,0.2483660130718954,0.1759259259259259,0.1768707482993197,0.4964320354718026,0.659,4.37
315.0,Luke Kornet,C,26.0,13.75,-3.9000000000000004,0.05,0.2,0.06862745098039215,0.0555555555555555,0.1224489795918367,0.01915615906886515,0.6585,5.805
316.0,Vit Krejci,SG,21.0,8.5,-5.3,-0.6,0.6,0.2026143790849673,0.1759259259259259,0.2312925170068027,0.2462934737425522,0.488,0.96
318.0,Jonathan Kuminga,SF,19.0,15.2,-1.5,0.1,3.0,0.303921568627451,0.0833333333333333,0.2244897959183673,0.4156505473188305,0.537,1.66
321.0,Jeremy Lamb,SF,29.0,13.4,-0.5,0.2,0.9,0.2320261437908496,0.1203703703703703,0.163265306122449,0.2170915893030345,0.427,-2.91
321.0,Jeremy Lamb,SG,29.0,13.1,-1.5,0.0,0.3,0.2581699346405229,0.1666666666666666,0.2380952380952381,0.1173964251073853,0.585,2.3
323.0,Romeo Langford,SG,22.0,9.3,-1.2,0.2,1.3,0.15359477124183,0.037037037037037,0.163265306122449,0.2572052099210198,0.695,6.38
325.0,Jake Layman,SF,27.0,9.0,-3.9,-0.1,0.1,0.0784313725490196,0.0277777777777777,0.0748299319727891,0.0816821393930996,0.512,-0.22
326.0,Damion Lee,SG,29.0,10.9,-2.0,0.0,2.7,0.2418300653594771,0.0925925925925925,0.217687074829932,0.441284467230151,0.537,1.66
328.0,Alex Len,C,28.0,13.1,-2.9,-0.1,0.9,0.196078431372549,0.1111111111111111,0.2789115646258503,0.2195857004295413,0.585,2.3
330.0,Kira Lewis Jr.,PG,20.0,9.8,-4.0,-0.2,-0.1,0.1928104575163398,0.1851851851851851,0.108843537414966,0.1223500069280864,0.512,1.63
331.0,Scottie Lewis,SG,21.0,14.6,6.0,0.0,0.0,0.0163398692810457,0.0462962962962962,0.0,0.0029444367465705,0.329,-5.89
333.0,Nassir Little,SF,21.0,13.5,-1.4,0.2,1.7,0.3202614379084967,0.1203703703703703,0.3809523809523809,0.3851669668837467,0.402,-3.96
337.0,Robin Lopez,C,33.0,13.7,-3.8,-0.3,0.8,0.2320261437908496,0.1388888888888888,0.2380952380952381,0.2171955105999722,0.415,-2.39
338.0,Didi Louzada,SG,22.0,6.8,-7.2,-0.2,0.0,0.1633986928104575,0.0555555555555555,0.1428571428571428,0.0475959539975058,0.402,-3.96
